data;cidade;precipitacao
2011-09-30;TRACUATEUA;34,1
2011-10-31;TRACUATEUA;62,9
2011-11-30;TRACUATEUA;4,2
2011-12-31;TRACUATEUA;0
2012-01-31;TRACUATEUA;86
2012-02-29;TRACUATEUA;174,1
2012-03-31;TRACUATEUA;302,2
2012-04-30;TRACUATEUA;341,1
2012-05-31;TRACUATEUA;140,3
2012-06-30;TRACUATEUA;112,7
2012-07-31;TRACUATEUA;198,3
2012-08-31;TRACUATEUA;132,9
2012-09-30;TRACUATEUA;2
2012-10-31;TRACUATEUA;3,8
2012-11-30;TRACUATEUA;40
2012-12-31;TRACUATEUA;19,2
2007-01-31;SAO JOAQUIM;114
2007-02-28;SAO JOAQUIM;192,8
2007-03-31;SAO JOAQUIM;230,3
2007-04-30;SAO JOAQUIM;79,4
2007-05-31;SAO JOAQUIM;259,4
2007-06-30;SAO JOAQUIM;82,1
2007-07-31;SAO JOAQUIM;338,2
2007-08-31;SAO JOAQUIM;148,5
2007-09-30;SAO JOAQUIM;262,5
2007-10-31;SAO JOAQUIM;169,9
2007-11-30;SAO JOAQUIM;208,3
2007-12-31;SAO JOAQUIM;162,6
2008-01-31;SAO JOAQUIM;196,2
2008-02-29;SAO JOAQUIM;195,8
2008-03-31;SAO JOAQUIM;160,3
2008-04-30;SAO JOAQUIM;214,6
2008-05-31;SAO JOAQUIM;129,5
2008-06-30;SAO JOAQUIM;201,9
2008-07-31;SAO JOAQUIM;53,1
2008-08-31;SAO JOAQUIM;129,9
2008-09-30;SAO JOAQUIM;248,1
2008-10-31;SAO JOAQUIM;382,8
2008-11-30;SAO JOAQUIM;238,3
2008-12-31;SAO JOAQUIM;90
2009-01-31;SAO JOAQUIM;192,2
2009-02-28;SAO JOAQUIM;110,6
2009-03-31;SAO JOAQUIM;93,1
2009-04-30;SAO JOAQUIM;23,8
2009-05-31;SAO JOAQUIM;113,7
2009-06-30;SAO JOAQUIM;61,9
2009-07-31;SAO JOAQUIM;197,6
2009-08-31;SAO JOAQUIM;255,4
2009-09-30;SAO JOAQUIM;450,2
2009-10-31;SAO JOAQUIM;138
2009-11-30;SAO JOAQUIM;247,4
2009-12-31;SAO JOAQUIM;144,7
2010-01-31;SAO JOAQUIM;371,8
2010-02-28;SAO JOAQUIM;304,1
2010-03-31;SAO JOAQUIM;178,3
2010-04-30;SAO JOAQUIM;229,7
2010-05-31;SAO JOAQUIM;280,1
2010-06-30;SAO JOAQUIM;140,7
2010-07-31;SAO JOAQUIM;189,3
2010-08-31;SAO JOAQUIM;103,4
2010-09-30;SAO JOAQUIM;246,4
2010-10-31;SAO JOAQUIM;153,8
2010-11-30;SAO JOAQUIM;181
2010-12-31;SAO JOAQUIM;166,8
2011-01-31;SAO JOAQUIM;198,1
2011-02-28;SAO JOAQUIM;363,4
2011-03-31;SAO JOAQUIM;189,6
2011-04-30;SAO JOAQUIM;117,4
2011-05-31;SAO JOAQUIM;101,5
2011-06-30;SAO JOAQUIM;146,3
2011-07-31;SAO JOAQUIM;235,1
2011-08-31;SAO JOAQUIM;372
2011-09-30;SAO JOAQUIM;145,2
2011-10-31;SAO JOAQUIM;168,7
2011-11-30;SAO JOAQUIM;66,9
2011-12-31;SAO JOAQUIM;165,6
2012-01-31;SAO JOAQUIM;220,1
2012-02-29;SAO JOAQUIM;185,8
2012-03-31;SAO JOAQUIM;72,8
2012-04-30;SAO JOAQUIM;88,6
2012-05-31;SAO JOAQUIM;30,9
2012-06-30;SAO JOAQUIM;148
2012-07-31;SAO JOAQUIM;167,7
2012-08-31;SAO JOAQUIM;21,2
2012-09-30;SAO JOAQUIM;146,4
2012-10-31;SAO JOAQUIM;181
2012-11-30;SAO JOAQUIM;49
2012-12-31;SAO JOAQUIM;170,9
2007-01-31;UBERABA;414,9
2007-02-28;UBERABA;198,2
2007-03-31;UBERABA;104,9
2007-04-30;UBERABA;109,6
2007-05-31;UBERABA;17,3
2007-06-30;UBERABA;0
2007-07-31;UBERABA;15,7
2007-08-31;UBERABA;0
2007-09-30;UBERABA;10,2
2007-10-31;UBERABA;166,5
2007-11-30;UBERABA;245,8
2007-12-31;UBERABA;317,6
2008-01-31;UBERABA;341,9
2008-02-29;UBERABA;385,3
2008-03-31;UBERABA;320,8
2008-04-30;UBERABA;235,4
2008-05-31;UBERABA;75,2
2008-06-30;UBERABA;0
2008-07-31;UBERABA;0
2008-08-31;UBERABA;18,8
2008-09-30;UBERABA;40,2
2008-10-31;UBERABA;68,8
2008-11-30;UBERABA;121
2008-12-31;UBERABA;450,3
2009-01-31;UBERABA;291,2
2009-02-28;UBERABA;251,3
2009-03-31;UBERABA;200,6
2009-04-30;UBERABA;48,4
2009-05-31;UBERABA;41,5
2009-06-30;UBERABA;28,9
2009-07-31;UBERABA;11,4
2009-08-31;UBERABA;20,9
2009-09-30;UBERABA;88,1
2009-10-31;UBERABA;152,4
2009-11-30;UBERABA;153,5
2009-12-31;UBERABA;339,3
2010-01-31;UBERABA;411,2
2010-02-28;UBERABA;169,5
2010-03-31;UBERABA;211,8
2010-04-30;UBERABA;96
2010-05-31;UBERABA;18,3
2010-06-30;UBERABA;9,5
2010-07-31;UBERABA;,7
2010-08-31;UBERABA;0
2010-09-30;UBERABA;72,1
2010-10-31;UBERABA;176,4
2010-11-30;UBERABA;366,9
2010-12-31;UBERABA;226,3
2011-01-31;UBERABA;284,7
2011-02-28;UBERABA;188,1
2011-03-31;UBERABA;629,3
2011-04-30;UBERABA;301,2
2011-05-31;UBERABA;,6
2011-06-30;UBERABA;25,1
2011-07-31;UBERABA;0
2011-08-31;UBERABA;2,9
2011-09-30;UBERABA;2
2011-10-31;UBERABA;151,6
2011-11-30;UBERABA;148,8
2011-12-31;UBERABA;213,7
2012-01-31;UBERABA;415,5
2012-02-29;UBERABA;156
2012-03-31;UBERABA;128,5
2012-04-30;UBERABA;86,6
2012-05-31;UBERABA;73
2012-06-30;UBERABA;91
2012-07-31;UBERABA;10,2
2012-08-31;UBERABA;0
2012-09-30;UBERABA;30,6
2012-10-31;UBERABA;35,5
2012-11-30;UBERABA;221,8
2012-12-31;UBERABA;169,2
2007-01-31;BARRA DO RIO GRANDE;null
2007-02-28;BARRA DO RIO GRANDE;null
2007-03-31;BARRA DO RIO GRANDE;null
2007-04-30;BARRA DO RIO GRANDE;null
2007-05-31;BARRA DO RIO GRANDE;null
2007-06-30;BARRA DO RIO GRANDE;null
2007-07-31;BARRA DO RIO GRANDE;null
2007-08-31;BARRA DO RIO GRANDE;null
2007-09-30;BARRA DO RIO GRANDE;null
2007-10-31;BARRA DO RIO GRANDE;null
2007-11-30;BARRA DO RIO GRANDE;null
2007-12-31;BARRA DO RIO GRANDE;null
2008-01-31;BARRA DO RIO GRANDE;null
2008-02-29;BARRA DO RIO GRANDE;null
2008-03-31;BARRA DO RIO GRANDE;null
2008-04-30;BARRA DO RIO GRANDE;null
2008-05-31;BARRA DO RIO GRANDE;null
2008-06-30;BARRA DO RIO GRANDE;null
2008-07-31;BARRA DO RIO GRANDE;null
2008-08-31;BARRA DO RIO GRANDE;null
2008-09-30;BARRA DO RIO GRANDE;null
2008-10-31;BARRA DO RIO GRANDE;null
2008-11-30;BARRA DO RIO GRANDE;null
2008-12-31;BARRA DO RIO GRANDE;null
2009-01-31;BARRA DO RIO GRANDE;null
2009-02-28;BARRA DO RIO GRANDE;null
2009-03-31;BARRA DO RIO GRANDE;null
2009-04-30;BARRA DO RIO GRANDE;null
2009-05-31;BARRA DO RIO GRANDE;null
2009-06-30;BARRA DO RIO GRANDE;null
2009-07-31;BARRA DO RIO GRANDE;null
2009-08-31;BARRA DO RIO GRANDE;null
2009-09-30;BARRA DO RIO GRANDE;null
2009-10-31;BARRA DO RIO GRANDE;null
2009-11-30;BARRA DO RIO GRANDE;null
2009-12-31;BARRA DO RIO GRANDE;null
2010-01-31;BARRA DO RIO GRANDE;null
2010-02-28;BARRA DO RIO GRANDE;null
2010-03-31;BARRA DO RIO GRANDE;null
2010-04-30;BARRA DO RIO GRANDE;null
2010-05-31;BARRA DO RIO GRANDE;null
2010-06-30;BARRA DO RIO GRANDE;null
2010-07-31;BARRA DO RIO GRANDE;null
2010-08-31;BARRA DO RIO GRANDE;null
2010-09-30;BARRA DO RIO GRANDE;null
2010-10-31;BARRA DO RIO GRANDE;null
2010-11-30;BARRA DO RIO GRANDE;null
2010-12-31;BARRA DO RIO GRANDE;null
2011-01-31;BARRA DO RIO GRANDE;null
2011-02-28;BARRA DO RIO GRANDE;null
2011-03-31;BARRA DO RIO GRANDE;null
2011-04-30;BARRA DO RIO GRANDE;null
2011-05-31;BARRA DO RIO GRANDE;null
2011-06-30;BARRA DO RIO GRANDE;null
2011-07-31;BARRA DO RIO GRANDE;null
2011-08-31;BARRA DO RIO GRANDE;null
2011-09-30;BARRA DO RIO GRANDE;null
2011-10-31;BARRA DO RIO GRANDE;null
2011-11-30;BARRA DO RIO GRANDE;null
2011-12-31;BARRA DO RIO GRANDE;null
2012-01-31;BARRA DO RIO GRANDE;null
2012-02-29;BARRA DO RIO GRANDE;null
2012-03-31;BARRA DO RIO GRANDE;null
2012-04-30;BARRA DO RIO GRANDE;null
2012-05-31;BARRA DO RIO GRANDE;null
2012-06-30;BARRA DO RIO GRANDE;null
2012-07-31;BARRA DO RIO GRANDE;null
2012-08-31;BARRA DO RIO GRANDE;null
2012-09-30;BARRA DO RIO GRANDE;null
2012-10-31;BARRA DO RIO GRANDE;null
2012-11-30;BARRA DO RIO GRANDE;null
2012-12-31;BARRA DO RIO GRANDE;null
2007-01-31;TAUA;19,2
2007-02-28;TAUA;239
2007-03-31;TAUA;67,2
2007-04-30;TAUA;78,2
2007-05-31;TAUA;37,3
2007-06-30;TAUA;4,2
2007-07-31;TAUA;0
2007-08-31;TAUA;0
2007-09-30;TAUA;0
2007-10-31;TAUA;,1
2007-11-30;TAUA;0
2007-12-31;TAUA;42,4
2008-01-31;TAUA;81,5
2008-02-29;TAUA;131,7
2008-03-31;TAUA;318,5
2008-04-30;TAUA;191,3
2008-05-31;TAUA;59,9
2008-06-30;TAUA;1
2008-07-31;TAUA;1,3
2008-08-31;TAUA;8,3
2008-09-30;TAUA;0
2008-10-31;TAUA;0
2008-11-30;TAUA;,3
2008-12-31;TAUA;1,3
2009-01-31;TAUA;128,8
2009-02-28;TAUA;8,8
2009-03-31;TAUA;91,4
2009-04-30;TAUA;244,3
2009-05-31;TAUA;104,6
2009-06-30;TAUA;9,2
2009-07-31;TAUA;56,1
2009-08-31;TAUA;10,8
2009-09-30;TAUA;0
2009-10-31;TAUA;,1
2009-11-30;TAUA;,8
2009-12-31;TAUA;35,5
2010-01-31;TAUA;151,5
2010-02-28;TAUA;27,8
2010-03-31;TAUA;50,5
2010-04-30;TAUA;60,2
2010-05-31;TAUA;8,1
2010-06-30;TAUA;92,6
2010-07-31;TAUA;0
2010-08-31;TAUA;null
2010-09-30;TAUA;0
2010-10-31;TAUA;38
2010-11-30;TAUA;1
2010-12-31;TAUA;97,4
2011-01-31;TAUA;160,9
2011-02-28;TAUA;180,3
2011-03-31;TAUA;94,3
2011-04-30;TAUA;129,8
2011-05-31;TAUA;108,3
2011-06-30;TAUA;47,5
2011-07-31;TAUA;29,6
2011-08-31;TAUA;32,2
2011-09-30;TAUA;,4
2011-10-31;TAUA;35,7
2011-11-30;TAUA;18,3
2011-12-31;TAUA;0
2012-01-31;TAUA;79
2012-02-29;TAUA;180,6
2012-03-31;TAUA;36,6
2012-04-30;TAUA;13,3
2012-05-31;TAUA;5
2012-06-30;TAUA;23,3
2012-07-31;TAUA;null
2012-08-31;TAUA;0
2012-09-30;TAUA;6,2
2012-10-31;TAUA;0
2012-11-30;TAUA;,2
2012-12-31;TAUA;0
2007-01-31;LENCOIS;12,4
2007-02-28;LENCOIS;390,1
2007-03-31;LENCOIS;116,1
2007-04-30;LENCOIS;209,4
2007-05-31;LENCOIS;21,5
2007-06-30;LENCOIS;68,1
2007-07-31;LENCOIS;21,9
2007-08-31;LENCOIS;39,2
2007-09-30;LENCOIS;52,1
2007-10-31;LENCOIS;29,8
2007-11-30;LENCOIS;97,7
2007-12-31;LENCOIS;87,8
2008-01-31;LENCOIS;12,3
2008-02-29;LENCOIS;163,5
2008-03-31;LENCOIS;193,4
2008-04-30;LENCOIS;97,1
2008-05-31;LENCOIS;32,2
2008-06-30;LENCOIS;68,9
2008-07-31;LENCOIS;23,9
2008-08-31;LENCOIS;32
2008-09-30;LENCOIS;26,3
2008-10-31;LENCOIS;9,7
2008-11-30;LENCOIS;127,5
2008-12-31;LENCOIS;160,8
2009-01-31;LENCOIS;140,6
2009-02-28;LENCOIS;58,3
2009-03-31;LENCOIS;93,3
2009-04-30;LENCOIS;287,4
2009-05-31;LENCOIS;89,2
2009-06-30;LENCOIS;65,1
2009-07-31;LENCOIS;32,5
2009-08-31;LENCOIS;24,7
2009-09-30;LENCOIS;17,4
2009-10-31;LENCOIS;306,1
2009-11-30;LENCOIS;20,3
2009-12-31;LENCOIS;81,5
2010-01-31;LENCOIS;60,1
2010-02-28;LENCOIS;25,3
2010-03-31;LENCOIS;107,2
2010-04-30;LENCOIS;192,5
2010-05-31;LENCOIS;39,2
2010-06-30;LENCOIS;4,3
2010-07-31;LENCOIS;75,5
2010-08-31;LENCOIS;20,9
2010-09-30;LENCOIS;19,7
2010-10-31;LENCOIS;174
2010-11-30;LENCOIS;33,1
2010-12-31;LENCOIS;131,8
2011-01-31;LENCOIS;127,2
2011-02-28;LENCOIS;56,2
2011-03-31;LENCOIS;187,2
2011-04-30;LENCOIS;122,5
2011-05-31;LENCOIS;90,4
2011-06-30;LENCOIS;32,2
2011-07-31;LENCOIS;28,9
2011-08-31;LENCOIS;46,9
2011-09-30;LENCOIS;9,7
2011-10-31;LENCOIS;47,4
2011-11-30;LENCOIS;123,2
2011-12-31;LENCOIS;96,2
2012-01-31;LENCOIS;15,3
2012-02-29;LENCOIS;139
2012-03-31;LENCOIS;4,7
2012-04-30;LENCOIS;6,6
2012-05-31;LENCOIS;62,3
2012-06-30;LENCOIS;58,7
2012-07-31;LENCOIS;30,7
2012-08-31;LENCOIS;32,8
2012-09-30;LENCOIS;,3
2012-10-31;LENCOIS;62,3
2012-11-30;LENCOIS;121,5
2012-12-31;LENCOIS;4,6
2007-01-31;LONDRINA;458,6
2007-02-28;LONDRINA;176,6
2007-03-31;LONDRINA;159,5
2007-04-30;LONDRINA;42
2007-05-31;LONDRINA;92
2007-06-30;LONDRINA;9,4
2007-07-31;LONDRINA;210,2
2007-08-31;LONDRINA;12,8
2007-09-30;LONDRINA;2
2007-10-31;LONDRINA;92,7
2007-11-30;LONDRINA;187,5
2007-12-31;LONDRINA;316,4
2008-01-31;LONDRINA;184,3
2008-02-29;LONDRINA;164,8
2008-03-31;LONDRINA;216,6
2008-04-30;LONDRINA;124,1
2008-05-31;LONDRINA;85,9
2008-06-30;LONDRINA;43,8
2008-07-31;LONDRINA;21,6
2008-08-31;LONDRINA;187
2008-09-30;LONDRINA;86,7
2008-10-31;LONDRINA;95,4
2008-11-30;LONDRINA;196,9
2008-12-31;LONDRINA;39,1
2009-01-31;LONDRINA;359,8
2009-02-28;LONDRINA;270,8
2009-03-31;LONDRINA;96,2
2009-04-30;LONDRINA;33,3
2009-05-31;LONDRINA;82
2009-06-30;LONDRINA;82,6
2009-07-31;LONDRINA;249,7
2009-08-31;LONDRINA;90,6
2009-09-30;LONDRINA;237,9
2009-10-31;LONDRINA;364,1
2009-11-30;LONDRINA;203,8
2009-12-31;LONDRINA;240,9
2010-01-31;LONDRINA;366,4
2010-02-28;LONDRINA;170,3
2010-03-31;LONDRINA;240,7
2010-04-30;LONDRINA;165,5
2010-05-31;LONDRINA;75,4
2010-06-30;LONDRINA;19,2
2010-07-31;LONDRINA;29,5
2010-08-31;LONDRINA;30,6
2010-09-30;LONDRINA;116,6
2010-10-31;LONDRINA;161
2010-11-30;LONDRINA;98,2
2010-12-31;LONDRINA;340,2
2011-01-31;LONDRINA;262,5
2011-02-28;LONDRINA;218,6
2011-03-31;LONDRINA;107,7
2011-04-30;LONDRINA;110
2011-05-31;LONDRINA;7,6
2011-06-30;LONDRINA;79,2
2011-07-31;LONDRINA;92,2
2011-08-31;LONDRINA;46,9
2011-09-30;LONDRINA;6,4
2011-10-31;LONDRINA;359,3
2011-11-30;LONDRINA;132
2011-12-31;LONDRINA;75,7
2012-01-31;LONDRINA;263,2
2012-02-29;LONDRINA;57,2
2012-03-31;LONDRINA;102,4
2012-04-30;LONDRINA;168,4
2012-05-31;LONDRINA;78,4
2012-06-30;LONDRINA;428,4
2012-07-31;LONDRINA;39,6
2012-08-31;LONDRINA;1,2
2012-09-30;LONDRINA;72,4
2012-10-31;LONDRINA;81,5
2012-11-30;LONDRINA;107,4
2012-12-31;LONDRINA;241,8
2007-01-31;PAULO AFONSO;1,7
2007-02-28;PAULO AFONSO;74
2007-03-31;PAULO AFONSO;81,2
2007-04-30;PAULO AFONSO;40,8
2007-05-31;PAULO AFONSO;76,9
2007-06-30;PAULO AFONSO;59,8
2007-07-31;PAULO AFONSO;32,2
2007-08-31;PAULO AFONSO;51,1
2007-09-30;PAULO AFONSO;18,6
2007-10-31;PAULO AFONSO;,7
2007-11-30;PAULO AFONSO;0
2007-12-31;PAULO AFONSO;40,3
2008-01-31;PAULO AFONSO;0
2008-02-29;PAULO AFONSO;55
2008-03-31;PAULO AFONSO;97
2008-04-30;PAULO AFONSO;59,6
2008-05-31;PAULO AFONSO;64,6
2008-06-30;PAULO AFONSO;32,6
2008-07-31;PAULO AFONSO;92,1
2008-08-31;PAULO AFONSO;36,2
2008-09-30;PAULO AFONSO;2,2
2008-10-31;PAULO AFONSO;2,6
2008-11-30;PAULO AFONSO;0
2008-12-31;PAULO AFONSO;153,7
2009-01-31;PAULO AFONSO;5,7
2009-02-28;PAULO AFONSO;4,1
2009-03-31;PAULO AFONSO;8,1
2009-04-30;PAULO AFONSO;169,5
2009-05-31;PAULO AFONSO;188,4
2009-06-30;PAULO AFONSO;67,1
2009-07-31;PAULO AFONSO;37,1
2009-08-31;PAULO AFONSO;54,3
2009-09-30;PAULO AFONSO;1,7
2009-10-31;PAULO AFONSO;72,8
2009-11-30;PAULO AFONSO;5,3
2009-12-31;PAULO AFONSO;38,8
2010-01-31;PAULO AFONSO;34,6
2010-02-28;PAULO AFONSO;36,5
2010-03-31;PAULO AFONSO;54,9
2010-04-30;PAULO AFONSO;147,9
2010-05-31;PAULO AFONSO;59,4
2010-06-30;PAULO AFONSO;51,9
2010-07-31;PAULO AFONSO;41,4
2010-08-31;PAULO AFONSO;32,5
2010-09-30;PAULO AFONSO;28,2
2010-10-31;PAULO AFONSO;13,5
2010-11-30;PAULO AFONSO;0
2010-12-31;PAULO AFONSO;17,9
2011-01-31;PAULO AFONSO;31,7
2011-02-28;PAULO AFONSO;43
2011-03-31;PAULO AFONSO;null
2011-04-30;PAULO AFONSO;19,5
2011-05-31;PAULO AFONSO;51,4
2011-06-30;PAULO AFONSO;15,4
2011-07-31;PAULO AFONSO;38,7
2011-08-31;PAULO AFONSO;null
2011-09-30;PAULO AFONSO;null
2011-10-31;PAULO AFONSO;13
2011-11-30;PAULO AFONSO;2
2011-12-31;PAULO AFONSO;0
2012-01-31;PAULO AFONSO;0
2012-02-29;PAULO AFONSO;57,5
2012-03-31;PAULO AFONSO;0
2012-04-30;PAULO AFONSO;0
2012-05-31;PAULO AFONSO;18,4
2012-06-30;PAULO AFONSO;20,3
2012-07-31;PAULO AFONSO;41
2012-08-31;PAULO AFONSO;27,4
2012-09-30;PAULO AFONSO;14,9
2012-10-31;PAULO AFONSO;1,6
2012-11-30;PAULO AFONSO;9,5
2012-12-31;PAULO AFONSO;0
2007-01-31;LUZIANIA;null
2007-02-28;LUZIANIA;null
2007-03-31;LUZIANIA;null
2007-04-30;LUZIANIA;null
2007-05-31;LUZIANIA;null
2007-06-30;LUZIANIA;null
2007-07-31;LUZIANIA;null
2007-08-31;LUZIANIA;null
2007-09-30;LUZIANIA;null
2007-10-31;LUZIANIA;null
2007-11-30;LUZIANIA;null
2007-12-31;LUZIANIA;null
2008-01-31;LUZIANIA;null
2008-02-29;LUZIANIA;null
2008-03-31;LUZIANIA;null
2008-04-30;LUZIANIA;null
2008-05-31;LUZIANIA;null
2008-06-30;LUZIANIA;null
2008-07-31;LUZIANIA;null
2008-08-31;LUZIANIA;null
2008-09-30;LUZIANIA;null
2008-10-31;LUZIANIA;null
2008-11-30;LUZIANIA;null
2008-12-31;LUZIANIA;null
2009-01-31;LUZIANIA;null
2009-02-28;LUZIANIA;null
2009-03-31;LUZIANIA;null
2009-04-30;LUZIANIA;null
2009-05-31;LUZIANIA;null
2009-06-30;LUZIANIA;null
2009-07-31;LUZIANIA;null
2009-08-31;LUZIANIA;null
2009-09-30;LUZIANIA;null
2009-10-31;LUZIANIA;null
2009-11-30;LUZIANIA;null
2009-12-31;LUZIANIA;null
2010-01-31;LUZIANIA;null
2010-02-28;LUZIANIA;null
2010-03-31;LUZIANIA;null
2010-04-30;LUZIANIA;null
2010-05-31;LUZIANIA;null
2010-06-30;LUZIANIA;null
2010-07-31;LUZIANIA;null
2010-08-31;LUZIANIA;null
2010-09-30;LUZIANIA;null
2010-10-31;LUZIANIA;null
2010-11-30;LUZIANIA;null
2010-12-31;LUZIANIA;null
2011-01-31;LUZIANIA;null
2011-02-28;LUZIANIA;null
2011-03-31;LUZIANIA;null
2011-04-30;LUZIANIA;null
2011-05-31;LUZIANIA;null
2011-06-30;LUZIANIA;null
2011-07-31;LUZIANIA;null
2011-08-31;LUZIANIA;null
2011-09-30;LUZIANIA;null
2011-10-31;LUZIANIA;null
2011-11-30;LUZIANIA;null
2011-12-31;LUZIANIA;null
2012-01-31;LUZIANIA;null
2012-02-29;LUZIANIA;null
2012-03-31;LUZIANIA;null
2012-04-30;LUZIANIA;null
2012-05-31;LUZIANIA;null
2012-06-30;LUZIANIA;null
2012-07-31;LUZIANIA;null
2012-08-31;LUZIANIA;null
2012-09-30;LUZIANIA;null
2012-10-31;LUZIANIA;null
2012-11-30;LUZIANIA;null
2012-12-31;LUZIANIA;null
2007-01-31;CHAPECO;115,5
2007-02-28;CHAPECO;232,1
2007-03-31;CHAPECO;151,1
2007-04-30;CHAPECO;298,4
2007-05-31;CHAPECO;327,9
2007-06-30;CHAPECO;57,7
2007-07-31;CHAPECO;217,5
2007-08-31;CHAPECO;66,6
2007-09-30;CHAPECO;116,4
2007-10-31;CHAPECO;209,2
2007-11-30;CHAPECO;276,4
2007-12-31;CHAPECO;119,6
2008-01-31;CHAPECO;95
2008-02-29;CHAPECO;49,2
2008-03-31;CHAPECO;93,4
2008-04-30;CHAPECO;287,1
2008-05-31;CHAPECO;70,7
2008-06-30;CHAPECO;211,4
2008-07-31;CHAPECO;29
2008-08-31;CHAPECO;121,6
2008-09-30;CHAPECO;166,5
2008-10-31;CHAPECO;319
2008-11-30;CHAPECO;126,7
2008-12-31;CHAPECO;43,7
2009-01-31;CHAPECO;170,3
2009-02-28;CHAPECO;159,9
2009-03-31;CHAPECO;17,3
2009-04-30;CHAPECO;null
2009-05-31;CHAPECO;197
2009-06-30;CHAPECO;80,5
2009-07-31;CHAPECO;144,8
2009-08-31;CHAPECO;240,4
2009-09-30;CHAPECO;440
2009-10-31;CHAPECO;171,9
2009-11-30;CHAPECO;231,7
2009-12-31;CHAPECO;81
2010-01-31;CHAPECO;163,6
2010-02-28;CHAPECO;null
2010-03-31;CHAPECO;null
2010-04-30;CHAPECO;null
2010-05-31;CHAPECO;null
2010-06-30;CHAPECO;null
2010-07-31;CHAPECO;null
2010-08-31;CHAPECO;66,4
2010-09-30;CHAPECO;119,9
2010-10-31;CHAPECO;159,1
2010-11-30;CHAPECO;115,5
2010-12-31;CHAPECO;392,4
2011-01-31;CHAPECO;168,3
2011-02-28;CHAPECO;247,8
2011-03-31;CHAPECO;227,1
2011-04-30;CHAPECO;120,5
2011-05-31;CHAPECO;59
2011-06-30;CHAPECO;292,4
2011-07-31;CHAPECO;211,4
2011-08-31;CHAPECO;266,9
2011-09-30;CHAPECO;187,2
2011-10-31;CHAPECO;315,1
2011-11-30;CHAPECO;91,1
2011-12-31;CHAPECO;56,7
2012-01-31;CHAPECO;86,2
2012-02-29;CHAPECO;98,5
2012-03-31;CHAPECO;85,1
2012-04-30;CHAPECO;197,4
2012-05-31;CHAPECO;47
2012-06-30;CHAPECO;101,6
2012-07-31;CHAPECO;184,8
2012-08-31;CHAPECO;2,3
2012-09-30;CHAPECO;68,5
2012-10-31;CHAPECO;231,1
2012-11-30;CHAPECO;73,6
2012-12-31;CHAPECO;289,9
2007-01-31;LAVRAS;554,7
2007-02-28;LAVRAS;151,3
2007-03-31;LAVRAS;35,4
2007-04-30;LAVRAS;35,6
2007-05-31;LAVRAS;30,4
2007-06-30;LAVRAS;5,9
2007-07-31;LAVRAS;17,8
2007-08-31;LAVRAS;0
2007-09-30;LAVRAS;0
2007-10-31;LAVRAS;130,1
2007-11-30;LAVRAS;110,4
2007-12-31;LAVRAS;176,6
2008-01-31;LAVRAS;263
2008-02-29;LAVRAS;243,3
2008-03-31;LAVRAS;194,2
2008-04-30;LAVRAS;110,6
2008-05-31;LAVRAS;2,8
2008-06-30;LAVRAS;14,4
2008-07-31;LAVRAS;0
2008-08-31;LAVRAS;13,9
2008-09-30;LAVRAS;87,6
2008-10-31;LAVRAS;106,7
2008-11-30;LAVRAS;190,1
2008-12-31;LAVRAS;419,4
2009-01-31;LAVRAS;320,5
2009-02-28;LAVRAS;181,7
2009-03-31;LAVRAS;165,1
2009-04-30;LAVRAS;130
2009-05-31;LAVRAS;19,9
2009-06-30;LAVRAS;24,5
2009-07-31;LAVRAS;13,9
2009-08-31;LAVRAS;30,5
2009-09-30;LAVRAS;127,8
2009-10-31;LAVRAS;124,8
2009-11-30;LAVRAS;102,4
2009-12-31;LAVRAS;382,5
2010-01-31;LAVRAS;107,5
2010-02-28;LAVRAS;68,5
2010-03-31;LAVRAS;97,7
2010-04-30;LAVRAS;51,4
2010-05-31;LAVRAS;10,4
2010-06-30;LAVRAS;3,4
2010-07-31;LAVRAS;13,9
2010-08-31;LAVRAS;0
2010-09-30;LAVRAS;43,4
2010-10-31;LAVRAS;143,5
2010-11-30;LAVRAS;303,4
2010-12-31;LAVRAS;288,7
2011-01-31;LAVRAS;349,2
2011-02-28;LAVRAS;103,5
2011-03-31;LAVRAS;319,1
2011-04-30;LAVRAS;60,6
2011-05-31;LAVRAS;9,6
2011-06-30;LAVRAS;35,2
2011-07-31;LAVRAS;0
2011-08-31;LAVRAS;11,4
2011-09-30;LAVRAS;,6
2011-10-31;LAVRAS;132,4
2011-11-30;LAVRAS;172,8
2011-12-31;LAVRAS;441,2
2012-01-31;LAVRAS;529,2
2012-02-29;LAVRAS;80,4
2012-03-31;LAVRAS;133,1
2012-04-30;LAVRAS;38,8
2012-05-31;LAVRAS;41,8
2012-06-30;LAVRAS;94,6
2012-07-31;LAVRAS;16
2012-08-31;LAVRAS;,4
2012-09-30;LAVRAS;17,1
2012-10-31;LAVRAS;46,9
2012-11-30;LAVRAS;152,7
2012-12-31;LAVRAS;140,4
2007-01-31;LINHARES;109,3
2007-02-28;LINHARES;247,3
2007-03-31;LINHARES;56,6
2007-04-30;LINHARES;210,5
2007-05-31;LINHARES;16,6
2007-06-30;LINHARES;17
2007-07-31;LINHARES;5,7
2007-08-31;LINHARES;44,9
2007-09-30;LINHARES;52
2007-10-31;LINHARES;27,7
2007-11-30;LINHARES;123,2
2007-12-31;LINHARES;83
2008-01-31;LINHARES;162,9
2008-02-29;LINHARES;165,8
2008-03-31;LINHARES;103,1
2008-04-30;LINHARES;165,4
